0000000201,69c4d29e,2ef0d0e5,d5499c82,b106e42c,50,78,27,34,67,02,68,08,92,17,37,44,67,38,17,46,40700907,13648262,53448784,11570208,18756316,58227699,12909238,89869483,12498660,60353615,71120092,49068425,44730184,47857598,81636627
0000000202,d4db041b,c403a27b,f85780f3,7889ac60,43,13,64,85,34,69,47,80,31,57,79,03,70,47,51,51,18883139,97067893,61378208,58761533,18169504,29658444,06495124,49277278,85091040,16893242,56958181,92914732,65522558,47220617,28023168
0000000203,af066698,003df445,6053ac64,7341d796,69,43,83,95,48,07,63,46,46,17,47,02,89,53,56,45,98026161,30382636,47055240,65206933,41739475,80206114,70536004,22215585,80768958,58043707,16004688,32007376,12256137,55406322,99875462
0000000204,9df18fd2,8e92355f,3dba1ffd,b5be2089,51,13,10,93,61,85,18,62,53,95,20,05,15,50,57,93,29694652,46459567,94898959,01448726,31700621,48483981,92590739,74616851,88163958,41494174,00363314,87719421,59157963,00383219,14138468
0000000205,dcc96c6c,d21093bd,e47eeaea,5b4fa26f,08,52,70,79,17,54,34,82,25,79,14,69,82,79,35,30,86163469,21051872,16035295,71795378,97523999,56016727,86307597,17163778,58314155,94165336,30627094,29041700,39122937,69814778,47585759
0000000206,334011ed,74fd0375,7b383ec9,964c73bf,65,44,71,47,24,32,38,25,13,60,95,14,28,63,77,04,88734772,21462493,87093199,20905727,47582222,41176230,20375694,48051660,00399023,46478308,35649194,44904098,60430374,82786760,83287772
0000000207,bdd95348,c042150f,74b9a388,65ba37b1,89,93,06,28,35,69,64,47,19,31,64,30,52,45,52,91,33825205,33482642,54355571,20047988,23977436,97131623,26410310,30915857,68115690,12253677,30785960,70542744,18019402,57769449,15226909
0000000208,1709fc42,c8f866f8,2122d7ec,b788fa59,70,14,66,54,32,66,16,60,31,30,33,83,56,99,90,52,25514173,16542001,35601960,67404747,30019502,08796816,73592832,22895103,61680505,33013268,26514186,17078474,09441473,45244108,77115387
0000000209,51502fbc,195e1635,6434cf88,d4a2865a,14,52,69,63,90,82,28,07,97,35,24,11,86,50,08,18,05933797,14277549,40941594,35689014,63033794,44061678,07724801,50247094,79382350,52642427,11276885,92961698,05063804,01783123,04482429
0000000210,916ddd41,15652c67,cb242057,3e664fe3,70,51,38,34,78,14,50,25,73,20,54,20,84,73,58,60,08572892,84687501,00917548,89052848,71106322,19265183,10734541,21388510,17830901,92533209,67685245,72276013,24611734,21039398,19614148
0000000211,605bc15c,179e7009,62425140,8ec3c24a,50,82,70,83,43,63,21,05,44,08,90,85,52,56,47,42,27149656,22808176,99243205,91718471,38527581,47771540,97989991,71720002,80117843,59616363,89751060,24378988,94046942,89917710,22354109
0000000212,93b02445,c266627c,8739115d,695394d6,32,25,45,24,21,70,72,96,98,22,01,68,54,23,52,68,93644473,31979131,26468106,93464309,56689229,96124809,41341066,48006562,55905882,45742319,89748067,17737082,20588539,96756963,63568786
0000000213,28188e83,0ab6ad43,b41db195,ae41bbdf,24,66,07,52,05,42,19,99,11,17,67,18,95,19,64,46,93688182,30716175,75823556,71295964,04814591,70917330,68693671,94904843,49583071,56055558,88308715,40549486,78413136,78990402,88503710
0000000214,ad90cc98,24e119c6,dbac554b,70069757,11,03,50,03,86,84,65,93,90,61,17,55,11,73,09,62,13320901,56839207,90177823,43525510,15980960,62182887,29260210,32358623,00303976,69935523,12175052,07069871,38037940,98431152,49519153
0000000215,bba9ecfc,50b1b529,3f158b28,320565f5,25,49,74,17,19,77,13,69,46,63,71,97,84,98,46,71,44584613,82033478,01514006,37605774,06067131,49661039,74005770,82361562,83295103,56694990,85969769,58811208,73559053,95396096,98073607
0000000216,e58d8d6e,00bc4844,cdaaf984,48037bb4,08,78,72,94,41,48,68,47,55,25,63,88,70,55,83,15,76561732,03895328,38610210,93965317,51829311,20479062,36702165,94069643,38244600,45164504,68229720,23879996,16544016,87124573,22958282
0000000217,e115fa10,f28e9113,e374dc09,ad0fd1b0,02,92,15,84,10,86,20,69,78,85,54,72,37,57,55,08,23162239,18436422,03004651,91367750,44513473,28473591,41037494,87722780,70535215,36806130,79772702,03286629,37399103,33139602,31072459
0000000218,5fdab59d,f74f86b4,f76c3ea3,7406c9ad,09,98,14,47,92,39,46,00,61,33,31,70,57,20,30,30,47833922,01403845,90829721,14051124,20565255,62769928,48887711,67408177,25669360,08745272,95293575,86324535,39307074,30669460,36085129
0000000219,4541dec5,2c942742,933143ea,a8b11f76,85,27,89,27,15,82,74,40,34,67,72,54,14,01,39,77,56991217,49809150,24185397,59218136,03221840,73452330,45754436,80693683,11358496,46250646,35279008,82754279,17331441,92829093,06009516
0000000220,72960980,5367b0a5,dd99505e,50281f7b,68,44,19,78,83,02,59,48,96,71,97,40,73,58,74,28,95301132,28526737,36814348,07708932,85444733,57638329,78592303,85923131,36247647,11408594,54401812,86673661,63139039,77482523,91148692
0000000221,6de02f00,d22a3afc,01bce623,91dd9433,26,21,48,44,42,08,41,69,26,99,16,00,83,94,16,25,82969961,20940619,88728471,43865396,12321092,24690967,68137149,48603765,92269679,87417818,26695385,46219396,47171746,38396544,87459609
0000000222,fa315fbd,d8b3f038,b5100772,0771f52e,83,93,54,76,16,66,77,37,37,67,99,75,20,09,04,16,48733801,98277039,60806835,92796538,62300568,72468210,52808862,74773682,18557793,38139135,74606217,73583931,53989905,62546267,74369987
0000000223,9b61f8dd,c1a08d03,70442673,2303df7e,82,00,36,67,70,21,71,12,40,77,18,08,12,97,04,41,84031533,74237856,32708077,49422059,32924238,20468002,37249678,68753498,31356222,17782695,32372604,74800727,72390947,80589903,90590334
0000000224,323f13f1,50973af7,c45aac3e,1b34d079,53,35,25,89,05,87,81,25,44,92,58,87,20,31,02,68,01271856,83709792,24761750,29573222,67456310,94549634,82244951,19860249,69146523,29055992,74686655,51130789,70083914,02017531,05686484
0000000225,d907dd9b,cd80a2f4,12663a07,ae4366d8,16,51,82,52,86,17,99,29,60,39,80,48,33,24,63,48,93889282,17225463,17821518,84254339,17740669,39766562,45579758,65564322,52302973,29807390,05439131,47487010,42050351,63182376,92014174
0000000226,6c77e442,57b1d5c6,e0f3a59e,9d454829,84,59,25,28,23,06,92,43,34,49,03,28,91,27,05,12,28955404,60549980,20303022,86857915,50776604,91209187,34857432,12293689,60061355,51981320,15670815,35828171,89461330,06453215,05964986
0000000227,453db906,3fb53ae4,36e04d68,c3581ed0,57,05,93,88,88,29,74,10,86,31,25,72,86,90,44,44,19023660,59254330,93995090,27201017,77274366,38496407,74333025,61820699,09732778,16780453,39695317,26060792,43863535,79137999,71095359
0000000228,3c68ada6,d2c44cce,20c3daf9,5e42e242,44,82,92,29,92,00,15,78,72,32,51,31,59,85,11,29,68919016,82130123,69894492,98780959,43859244,93248472,90850210,65710773,67401285,93753980,56825165,64913605,56593626,73795547,19171074
0000000229,141c8a67,07284600,8d696e2f,91e948e4,08,69,54,69,83,41,95,48,24,45,74,95,39,15,73,00,30651957,02042367,86865335,98483811,40572602,28337531,85076759,77998945,79002269,80154783,23655830,21864959,11128491,25093093,79874437
0000000230,01e0dc81,bdae38d0,d51ee682,d9342102,21,40,72,90,75,06,74,30,46,71,52,22,82,39,82,06,31050347,14287303,84841672,67274537,41496565,34727692,33263843,81156772,89875569,36644057,12349683,85487370,29693131,78628741,58158279
0000000231,3f50bb46,00fd2f09,a757e73c,8eae9cc2,83,38,95,07,37,70,52,76,17,59,94,74,96,71,48,29,73067791,23111873,46255036,91923997,46048691,42503147,76966425,92445841,76284024,91101449,09778758,94188974,51911810,18202320,17843504
0000000232,5e95de0a,52de4318,2830c12f,01e86735,37,67,44,09,01,52,39,06,74,01,12,16,81,91,58,64,17400368,08016942,13426304,01231262,21176206,17007060,89484941,67353024,43713583,85402907,77049777,00236104,23135467,59976840,34628149
0000000233,2841399d,1b5f79a0,9bb4db49,2972f710,89,57,82,72,45,49,90,71,93,43,44,57,25,02,52,91,13037358,93284258,54188010,33001428,55610611,96019006,56700393,82463398,13135467,21227178,49602611,84684492,97987013,20215001,91270397
0000000234,cc2975e0,3fae9788,ec0316bd,20878c58,61,65,98,18,17,81,61,80,53,51,84,74,56,72,83,37,21758433,10362328,74305482,39437601,31474785,03130943,60725772,38472718,13444281,15226635,11103996,59336174,13786334,43024033,93146723
0000000235,47197a6e,a029cf56,894de82f,f4340c4a,57,23,44,00,00,35,81,35,19,25,36,19,60,81,54,36,72139207,76922860,79433019,57198991,56024669,86456307,46379341,34550722,43378103,58940455,68570630,74621568,26269512,34914289,56546748
0000000236,a41e2f2d,61378f02,f25a97d2,23063530,24,08,52,98,86,99,77,75,56,69,84,70,81,52,80,85,95432930,70586473,33031404,24945219,93418315,14609217,00891250,94067053,60738237,08586062,31618267,87666798,41754543,15988539,77800115
0000000237,1f68ba2f,3ee98d25,cc06a7d0,5b716768,88,68,99,54,87,10,46,45,46,01,30,00,53,25,96,28,56711738,98888869,39646956,17987668,51936328,56208561,13498495,43808388,34072903,46311750,30526770,66111688,30964330,03951543,40564801
0000000238,16607c38,13293f3b,a7734517,8c513ead,05,00,31,04,45,76,33,15,83,91,00,15,51,89,79,60,95543505,54451070,60833020,23290903,50342089,77520673,59534019,73633117,72747611,81355111,04793796,93369422,03438825,26151968,80831422
0000000239,b8095753,79b5ee5c,43545725,e0fac959,75,64,68,06,46,19,84,35,24,29,57,64,75,82,53,67,09869340,67409421,44940865,91516981,06526623,74419742,55263847,24420643,21944994,21853661,04019810,73200518,45836953,34773387,83617875
0000000240,95acb697,97dd16c7,cb458312,bb3d7c62,93,86,18,23,42,76,82,08,30,62,75,42,04,66,10,50,36191676,68196822,92655842,47673849,38776397,20566895,63464424,88468800,02843390,48737795,78003998,71529330,80275122,88576106,33439820
0000000241,63a9f252,8dbe7399,debddeab,351d3c4d,86,93,50,56,98,62,03,78,93,44,92,50,73,40,57,82,67379326,49589097,55894508,91994902,77526283,73765717,52885766,81678685,52139344,37420466,09714044,70799181,41244386,79006921,06534102
0000000242,061b3873,2e3715c0,96555d50,258e8133,51,36,13,69,21,15,35,39,63,07,23,74,33,48,22,63,26198285,54394210,37349450,21538606,55065859,33000790,45542497,77212009,99118732,48059071,46046443,10824389,59981835,77612254,86240556
0000000243,c45d7ce7,6feab91e,1b06568a,204252e3,21,76,51,71,08,17,35,67,45,95,10,49,17,51,59,14,42777467,95963979,99898099,77743142,19232963,85757218,03357514,41213288,66193515,46221657,80195787,28777887,80623052,70904353,01171390
0000000244,48d6a59e,9c69ffac,42d3c6f5,184fa5cd,49,24,98,90,42,63,81,11,80,18,72,22,19,52,28,16,55487356,74422273,77551345,49181407,61337853,57968478,48833284,71529595,66894297,36934252,79660001,30032355,13267164,52918950,96341680
0000000245,fa0bdc65,9d3b55c9,481a2213,677957b7,17,43,37,23,41,76,71,30,29,24,02,60,06,21,13,84,63122949,12705555,80759709,83144745,23138724,05296754,03658188,72534316,31657962,21258160,97937142,00016499,86401893,84966609,44603239
0000000246,076b71b1,918afb92,95c3b9b4,3683832d,77,21,66,25,07,60,28,00,69,91,45,92,58,90,86,91,58326864,79102449,08407806,20228911,39359421,88145960,55930956,27923964,13626666,01655314,98516188,02192029,53539187,89383547,42990354
0000000247,e794aec2,8b661ab8,d88384d3,463bcb96,22,55,77,38,30,40,56,09,42,36,99,71,51,79,75,64,24083204,30285527,27519143,59719179,78808615,92608306,79947457,52350278,47914922,92649651,05408307,33183495,60832936,95364721,06879146
0000000248,ceed308d,674df875,115caabe,c9d23054,88,58,77,33,81,68,53,83,59,39,40,64,30,78,06,96,47364608,22864533,75448546,65097823,67787197,31496366,69301330,61629889,75677304,42223975,71171721,08083006,71411503,57321848,11920837
0000000249,4ba3d234,10608d9f,32fafb15,ba222e8b,84,00,78,04,17,81,48,65,93,45,84,16,21,18,98,80,94004860,20222296,68509268,99304010,53090613,82940249,22827180,72382955,62549336,46837770,24035423,26219189,86228471,14636545,23686319
0000000250,d03bcb94,79ea6bb8,53c2f5f9,6447b0a6,09,50,43,56,96,10,51,67,01,73,56,79,43,56,64,59,59133994,49478611,03396223,27786546,20871968,61298443,97576900,21302896,36437345,87454416,11703451,94660255,43300252,07190667,20707953
0000000251,fc696b4f,7d36b1dd,7eae3f57,92be191f,98,39,60,52,41,18,76,02,07,14,80,50,10,76,26,08,48538819,91359451,80444284,49749319,07662990,60592951,06803976,11824662,19399493,86956967,95015722,75398555,87171547,67510474,85496138
0000000252,1fbf3fc5,e4086db6,d1617bf1,efb7598e,89,20,85,25,73,04,02,68,91,87,27,36,72,96,24,95,48844987,00897777,85108143,31098744,40821474,87870776,97319399,04636271,29087735,52649303,76759178,29017804,19412006,18722126,23274352
0000000253,b24c904e,58550d82,34898906,69ad0d7e,32,55,51,67,48,35,98,91,32,41,53,39,36,55,23,06,30699396,07189525,40260147,90004828,02705035,97306400,30833545,96911776,58136006,18748259,63128868,31615769,09448778,46455097,71994215
0000000254,2a00bcda,117852fa,47887428,f5b64c24,80,76,58,76,11,30,86,30,76,64,89,10,94,72,00,40,45345252,36955502,68582178,06447355,70658705,76181415,65544345,94415761,73890353,73686628,14910500,80131046,93918354,08251098,43627796
0000000255,5bcbf1e7,fa035592,7eaeb90c,563f48e7,15,26,46,60,75,51,72,46,88,78,60,86,30,48,04,79,92827832,93913953,28797090,33823265,64184255,12945075,29120954,59539869,62810677,23161112,90381945,49985500,37220670,73900355,76598454
0000000256,eefc7e65,78316f65,41fb085a,6fd82515,76,52,22,86,19,73,38,98,75,06,53,82,87,32,24,34,39147988,53471508,13661947,20795194,48099163,27921790,57148140,50779322,52913473,84034091,46294043,98379886,03063640,18685222,02395849
0000000257,c98a2d2b,80864c70,70c90346,f7f9c128,80,56,41,30,86,01,39,92,21,01,27,91,35,40,93,18,46245361,95068242,45369350,09603425,47105626,35474962,97034103,11722143,78957870,24847122,13379946,30557849,52612361,69746046,82772658
0000000258,66b7f27f,be3a936d,4c0db05a,c0f5c59f,36,62,29,74,47,00,41,26,22,51,53,97,26,65,00,40,73267643,87450332,18509555,61468281,37491853,70741505,84306086,82563221,09548565,32449915,26583874,92631739,00347063,90526824,68833758
0000000259,a23edc54,f7ec98e4,7b224f38,d0a63010,81,89,83,78,88,14,35,87,06,33,09,49,03,35,02,05,25590065,81108397,21986017,47699738,10616653,32942465,35324203,91145029,75223361,16180647,24915545,62672274,99355416,09271513,73121043
0000000260,3a21ae90,a45d75e0,52b8c4c2,3ee60542,98,55,45,84,62,63,09,59,36,70,42,91,16,87,81,52,59836112,17006230,48632978,69271605,85065485,66682274,64918359,97172701,14163825,46127593,21497917,89869114,38763936,93883452,41482740
0000000261,70239355,a88f5f49,261d11af,f57483f2,83,32,41,88,70,41,21,81,26,03,97,33,56,85,40,53,18328795,22982361,34594899,31927114,88880027,80945432,31326451,76479253,85234968,69848161,71906723,35520520,83707896,01872097,78552183
0000000262,b024e92f,a3ee33bb,7784fe6b,491c9963,92,27,44,71,57,24,58,55,58,62,96,82,41,13,63,10,76098413,96835289,40552426,79794875,35412946,69993825,61692325,55301473,99369514,81626896,79412849,76892023,94999548,00788783,33294246
0000000263,39e175c7,dea81d08,ff7859a2,6b5ff41b,29,72,03,52,04,92,69,09,69,54,76,45,33,58,90,29,24856500,94295057,26494301,93445881,04024040,08238068,18428991,89854462,24746327,35372083,76880057,93714334,09277893,90916245,38742470
0000000264,681dcca1,84595a69,c0e8616d,779984f3,57,39,72,90,08,59,47,87,47,48,04,10,14,31,85,01,61117463,12645333,93968550,38676339,68948188,84879712,16076881,86801119,70562539,23799750,56795584,46601708,12985298,79789788,80804555
0000000265,c73e7c35,38da5530,7b37cc29,8defb366,89,91,96,71,72,67,27,59,69,70,48,78,97,90,63,42,84302199,44169273,19779382,22931478,73981667,31904399,66329439,26439286,13052314,50667132,23815034,39871886,52064402,08731387,45762646
0000000266,940ccd1b,001ed3d9,b71648ec,22b94eb1,33,16,42,83,35,19,30,97,59,34,80,67,37,48,52,82,77776506,58414203,61288978,75801303,27708098,56916050,13544852,60773435,22988873,34087650,91848919,44590306,75765442,59177741,86571088
0000000267,ec079def,891504b0,9534e76c,2c792802,48,16,57,35,42,71,33,87,77,70,52,22,12,52,41,14,83432477,26577741,45004676,82547572,28916112,85857642,03935767,09547244,57025594,68389442,37640603,21066933,53687086,61852515,15449181
0000000268,69e43c36,d2ce19b9,7ef75e06,3f4abd9f,24,56,55,96,26,47,50,89,93,11,06,39,29,26,67,80,60360754,54704025,59380019,78798902,07245061,34442357,88757029,72393998,98528570,49238518,70975995,67562754,00728376,64422303,72551732
0000000269,b15ae183,4c4d4153,e1f2ff05,2d1e46a4,63,09,16,52,76,01,85,38,73,21,14,56,95,12,07,71,08503268,58777370,37469883,38156230,28874745,44061952,55383913,20767213,66599913,69373545,04872455,38783107,65700017,06929359,30359885
0000000270,bd19ff67,36c0ba8a,f0e352b7,295e5201,10,63,39,48,38,48,71,06,68,94,71,99,59,38,59,90,79249897,04621492,06310967,92377453,48548656,35519584,07429131,80998646,52013786,72370269,25067157,77414646,68146213,73415488,44280826
0000000271,e40fb791,0cc1f71b,e270e2c1,4d254d4f,25,72,93,07,33,39,20,53,35,14,15,41,96,18,93,24,18514948,78424275,11663681,99029208,01435441,42230684,40116442,68178769,14336226,31451669,29027616,79529208,47546154,24341904,70912659
0000000272,21901003,e72d2644,d42a0f9c,84bb2a6b,94,60,04,98,90,10,39,50,45,56,72,13,58,41,38,80,77118213,30659305,38446245,65356596,89134754,20702280,90930863,06046635,58076750,07886067,54537519,70638255,53143913,58148454,24356655
0000000273,819a1eed,eb3a2f48,ca382225,40c78087,95,63,16,84,76,09,13,96,37,97,97,96,05,59,12,70,84554191,03512699,32566459,05048454,89841494,77563531,89381732,41240766,34405872,14941022,10159980,95287867,05832917,12263704,08330731
0000000274,c3cf2b60,a1d7a8e4,04bbcea4,452bed6a,75,74,65,21,45,30,28,38,12,09,38,33,69,10,66,11,60699574,03529280,10904953,99092661,33783736,68730882,69354676,37174770,91916649,17487505,59883918,67727217,70646562,65994004,33955903
0000000275,a1341c97,745335f2,dd4bf785,400dcf4c,56,28,03,50,97,99,66,36,58,60,69,21,72,93,17,88,37291653,61682750,75608786,99605849,31158670,27572923,09088664,69294979,23341325,69632044,07503548,40718847,77718721,31046056,31302405
0000000276,b274a5ce,9c9cf3dc,ebb9b622,6d046c33,69,50,85,08,48,39,50,41,86,26,42,82,34,91,90,25,30996000,05817311,20318828,34228016,45381972,32192529,86316048,92566999,83072224,30668045,83912479,80274063,79849662,70292710,34047407
0000000277,732ad577,027ffbe4,e24e5bf4,6d31bf3f,36,97,08,29,53,03,34,38,61,99,47,83,02,12,54,65,77223382,43562121,10720036,36350996,82838642,57921525,16812785,53136888,80260166,06510758,09243660,81846237,85886664,17893599,96496946
0000000278,43ceb6f3,70b0ebf1,c9ee74a0,b59bf754,63,70,98,12,75,86,37,33,01,55,18,15,30,10,75,81,78744447,97336897,29534338,53743472,29029399,92732675,86314034,20676332,60166761,02814753,97233127,17947615,93906523,50829542,16263275
0000000279,57a3d5a6,336c59d5,0f619e0d,01a938ce,10,07,38,13,51,70,67,81,70,64,68,74,34,18,12,57,34719261,53065212,78336009,16474478,88598327,90942852,26372759,57664766,52568249,07166086,90476425,60462495,17357157,69554437,22049039
0000000280,04627af7,e27a22fc,2a7697b3,2405bfee,69,38,19,47,84,84,30,46,60,85,16,91,39,33,05,47,54773758,72296745,62950327,39104255,30173298,52759012,85384009,06031210,82826447,55716568,57791824,81514792,27345786,37801263,14863110
0000000281,bf95f5c3,6af36758,47803109,2b429a72,98,77,56,46,55,32,25,32,23,03,94,93,44,09,96,83,09662975,40727113,08342299,13595484,23473301,37658139,36263136,08705080,46948015,87801405,90669878,24798005,43039185,87080643,50851041
0000000282,51774f29,cd608687,a4d16f32,9c11d939,90,01,63,39,15,73,98,81,24,10,99,51,73,13,62,77,80608266,42405392,84828605,17755707,22818670,50976635,94077053,84664500,17387772,84066391,77343754,30490904,38831735,12149461,55284124
0000000283,1a6be037,da523a94,98db7c02,73b93ef8,96,46,03,57,69,37,25,10,65,64,05,24,84,98,55,18,23241174,26180103,66992219,94311102,32555585,47130222,17785790,55560665,31293143,55306023,18713028,97785709,52614587,75963002,41526065
0000000284,2ea3684f,decc72be,99e757ce,6a915e5f,06,33,30,73,71,75,92,60,97,76,55,79,15,11,01,44,39836120,87103460,67640656,18739602,88353564,49294264,44576535,55065092,07362188,05091311,51198892,67818969,29415063,38282167,04622695
0000000285,f87e1846,713ed223,bb170238,4e2af0c6,92,90,64,12,53,11,79,59,56,68,81,72,68,65,73,35,64108765,84798622,35321600,72291387,17329789,73173406,75304085,82442403,08505317,49783760,69316051,57830098,21485421,50794663,64529144
0000000286,a402fc83,fe1f3d3b,11da6ac5,d2bc82d5,12,98,92,60,21,36,47,36,34,96,51,52,89,63,48,49,59377764,28926150,15481251,50726606,36516126,89594496,90770707,91804103,08057649,52441866,93381321,41938149,54515962,08742450,37750365
0000000287,7dac7eef,b9c2e4a9,27d64fd8,b76cf67b,00,87,93,69,03,29,29,84,85,71,01,95,25,92,89,82,25208308,68059048,58659324,13486024,35011840,71511060,98574286,65219068,47578634,11154290,56470118,99694895,49937073,60553090,85736110
0000000288,1d7c80c2,663bbcfa,0430f177,4f232700,89,04,70,40,15,58,39,96,99,19,25,10,75,96,49,50,95190845,98409787,80053370,41151612,68590288,65403022,91980599,98914834,54981981,98007656,08359809,41987768,52389498,20380866,90513861
0000000289,4fac9e40,ee092e24,b0c391f3,81e9d621,02,43,19,93,80,43,21,22,35,17,74,34,38,32,00,71,85849432,21360639,13537449,63560606,22725934,56195529,99619248,08329210,45344974,12856328,12866995,44184698,08389456,61655782,48725070
0000000290,45f62ee2,bc32bd3e,a462a1c1,3c5bfe21,25,22,76,64,67,55,92,74,06,68,44,82,80,40,83,06,75131557,92229463,50910878,12622668,71302415,32698908,94919445,49635929,05134582,99149414,37716966,35983211,55221065,02906610,64696503
0000000291,560b5ab2,2d9e19a5,4ff0fd88,b30b2acc,68,71,89,83,86,76,35,81,56,12,13,53,65,62,57,86,44017948,44577422,26035439,65275087,36929893,99624777,31260390,31908965,28499896,77063114,68229295,07707532,16521926,39705194,22446461
0000000292,db874e47,b61d575e,61d47e81,87457687,11,70,85,41,99,27,23,45,03,05,67,15,45,55,69,46,67695242,42457270,31346177,05004391,00268174,20367105,92570840,07961925,75592504,07914188,44793220,43219619,06963580,42345618,17003662
0000000293,d69989c7,fd5fd14f,17e6ae3b,e431c4b0,84,04,13,28,31,10,12,22,28,08,67,20,14,86,35,50,48880797,87846548,50413695,91562015,28778870,55517517,75511040,19517292,60576050,64258204,05511286,08608498,86262455,71308231,33310735
0000000294,40354dc0,813e18b5,ae2c1339,d3a83275,33,48,05,21,76,49,36,33,83,01,80,99,72,48,67,09,94011433,43150880,32556949,30797317,88198891,94429661,49991747,55768709,72810934,86143650,55421262,62470371,43586553,55473116,62015983
0000000295,6866de36,244584eb,f2bc8f91,0afca573,10,54,57,73,79,33,76,68,51,18,35,65,12,99,96,90,93437016,34431832,24002334,97706588,10947584,36171237,40613016,06799735,15258963,18394978,50543213,69898413,65507877,04375646,80832184
0000000296,1c4ff686,b0d1c00f,8e8c832c,546bd4c7,13,39,52,89,49,48,75,12,46,49,61,38,06,91,75,95,25631165,15959574,70873929,24304952,39879728,00038132,90025274,42970594,94795755,79505279,78715687,66086237,28662140,91412971,05974377
0000000297,c80bbd5d,a5658354,4ef99930,25ccce3b,38,52,41,76,98,93,80,68,19,12,95,18,52,85,25,12,53820959,22019322,51435335,21816677,47481308,00839259,12997126,05079647,24690704,95668007,24108207,38451079,03173382,26063249,59232356
0000000298,c249eb78,3121ee13,9717dc50,880e9c22,18,04,32,29,51,04,34,48,06,39,87,64,59,25,10,41,61844094,63877972,32530593,99567834,88752342,18328045,05995902,74924461,66502312,47512995,61084915,27063273,20817131,90799270,05564858
0000000299,dce81b77,01372d83,26337382,db1200d2,60,32,90,03,28,07,43,88,77,25,56,78,51,48,04,65,68071863,58850239,70289631,42131880,87938334,55419815,31620823,67888847,52871032,60870819,11380452,35917897,26538104,07826526,05967632
0000000300,0f7dce1d,8093f5a5,cd217a76,5ba28556,08,64,62,55,19,27,45,49,04,90,65,75,27,05,65,88,53834401,55965678,33051127,98636252,85895268,01297054,94513181,38087655,55179337,17287118,18512647,14634963,35074486,68459032,51112304
0000000301,6b66929e,d93e1dd2,81f913a9,a2bcffb8,71,07,09,48,02,25,91,88,85,37,86,41,70,83,24,27,74356425,91718783,32927183,44321402,29389128,98163375,16545060,65078942,75964472,82181704,96147197,88773049,08152860,22540502,98308523
0000000302,285d1407,5a17a7d8,c4720167,a7bcdebe,97,80,85,45,52,11,63,15,31,82,72,19,64,05,24,07,98064011,58382117,86994093,56810956,37131516,63545584,21331866,08838459,15185804,31580734,04646135,01044667,16924093,26184110,10843093
0000000303,7f702826,d6a7ac5a,6c65aedc,5142fe2d,18,83,12,47,98,28,63,98,74,36,60,20,19,31,17,43,41696310,81780036,54197007,17840475,00112317,35140031,02196578,53080375,57211541,53201233,81627782,56787643,45703305,60452772,78944756
0000000304,421072ae,cba79552,302df169,48b30320,95,79,63,68,05,59,62,76,86,74,88,77,62,43,57,99,88774425,53921734,40541870,19260790,25533595,46085139,14567278,46134398,17076039,80920848,73181092,71701173,95696343,37524803,04224304
0000000305,e661daef,2a7675bb,979ca3e3,428e0ac8,39,79,25,81,97,70,84,32,43,85,45,45,00,42,85,28,17846609,73240643,25971003,63272354,12176643,46391995,06357774,79067794,81117084,67918494,13193635,06352180,05852467,04834269,41298464
0000000306,d201ee34,4b57aa78,10f34088,953c3474,66,70,21,81,80,25,14,65,48,37,49,16,08,62,50,25,30106245,74181871,20031312,28604150,48016331,74449249,45688093,77914343,22458504,46200432,90260383,00326760,55843338,78731796,10781013
0000000307,009ebe34,aa74f670,1cc3ae5b,c37b4bf5,02,69,86,24,38,08,61,97,20,97,48,33,14,51,69,82,66454070,27377553,99660758,42315877,65070892,77165725,47378707,33538824,75428723,38762415,58747353,36988048,05097076,44268506,13641556
0000000308,7d0e171a,c5de914c,9a18cc46,ec43f768,12,70,46,04,69,33,01,66,11,83,88,03,56,41,41,54,70334604,41776436,35225090,39457212,57689686,95226894,37415593,40346736,10412066,63496052,55391168,25094252,97095319,80757643,69734208
0000000309,75e92f18,29608d99,2d0e4bf6,0323d3e7,17,97,23,25,93,37,29,07,15,49,15,38,20,75,27,04,34355362,18281412,49561503,18591735,90768104,96548081,51756022,74534016,85729258,86255380,18892593,68269813,70734007,20662125,92341815
0000000310,a1a6dccf,acb5a6c0,9cbd1960,e6613f2c,81,01,87,85,54,14,81,35,78,54,75,32,88,91,65,41,84998414,97535787,89741458,35210228,25458876,54198968,69764977,98475942,03958309,99019365,62167445,09757598,61750059,80144612,34502045
0000000311,fe5c1253,25ad94b5,56ffd659,4bbecfb6,55,42,88,57,17,69,46,01,43,57,36,47,89,81,09,96,32822774,23646872,52983112,72809468,44063546,86028070,55165595,31378089,17940701,38837673,27340648,74482278,81650543,83786098,61096877
0000000312,03d9451a,cf8589a1,c823349b,02f61544,01,80,20,10,71,88,78,42,17,43,15,08,84,66,70,59,08642983,90653399,13129273,10431315,65925176,63373293,47947427,49373242,63127981,26978983,20187506,41094568,98339286,14949076,49753905
0000000313,dec4f515,ce372244,6dcf5e3a,14fa20d4,65,42,28,07,59,57,56,09,52,70,03,67,41,85,15,76,41946695,00706652,86989379,47593583,78822224,95878503,77688090,41726210,21787772,38655539,10272509,74679013,92488338,37434415,44614707
0000000314,f569e060,97f009b1,457fc6e9,31a3a26e,49,66,08,17,01,99,70,38,97,53,98,00,07,36,97,11,69844843,58977166,31145575,23238223,49019306,02514998,92736002,36254155,31766003,47099861,18945972,38351499,23968565,26438648,90223963
